Gene Symbol,WM_1,WM_2,WM_3,W3_1,W3_2,W3_3,W12_1,W12_2,W12_3,W24_1,W24_2,W24_3
NUBP2,20.68654722,17.1431277,17.65669613,16.69105647,20.84520765,20.54538628,15.79120253,15.95377073,18.07814225,16.9763234,22.58716348,18.29818528
IGFALS,0.132794412,0,0,0,0,0,0,0,0,0,0,0
HAGH,4.726592069,4.793750105,4.263772045,4.034760021,3.288657227,3.257575928,3.982900442,3.37321563,4.59673628,4.074600231,5.176381323,4.902249137
FAHD1,8.621826864,9.898646386,8.832124289,10.57702802,10.45109555,9.783624267,8.170225415,6.410541293,9.54924323,10.18923464,10.05687929,7.173240322
MEIOB,0,0,0,0,0.026830914,0.066547968,0,0,0,0,0.079466398,0
HS3ST6,0,0,0,0,0,0,0,0,0,0,0,0
MSRB1,16.25701883,14.91377567,13.1184976,12.56024705,11.80256689,13.78416048,13.38969733,10.82153507,13.49398223,17.16433476,15.01760191,16.64581433
RPL3L,0.056887816,0.130468591,0.527836693,0,0.112022469,0.111138484,0.213712814,0.16275765,0.313159879,0.162715495,0,0.048941727
NDUFB10,106.8949718,116.0207183,132.2270996,141.4596829,168.2232838,122.0350414,100.1876186,73.58367667,145.9402301,120.3708401,102.5375358,97.32529017
RPS2,1707.494036,1785.88997,1974.162933,2190.782208,2085.293449,2167.17092,1614.767593,1307.107241,2012.269629,2175.685063,1673.986664,1584.365894
RNF151,0,0,0,0.117380909,0.379089535,0,0,0.091796646,0,0,0.374255859,0
TBL3,14.58199925,11.7642353,9.443971811,9.390998883,12.33408343,9.53178689,9.257418538,11.50666264,10.08995076,10.56075755,14.89416693,11.87396642
NOXO1,0,0,0,0,0,0,0,0,0,0,0.169533224,0
GFER,13.45912386,13.17733736,12.32558592,12.64620939,12.48709922,12.20604151,13.02449164,10.34090754,14.52884687,12.69314083,11.81705561,12.73455729
SYNGR3,2.087367018,1.893854594,1.223786285,1.779041534,2.529480462,2.15101712,1.637277615,1.995047106,1.313220385,2.132310433,2.889649181,2.308890381
ZNF598,12.54905782,10.25686832,9.116004104,6.275945967,5.80980315,8.248196632,9.482000229,12.37514861,8.249288037,8.830283646,15.76675207,12.17444466
NPW,0.402987837,0.492921059,0,0,0.423230097,0.52486291,0.12616009,0.422751848,1.257090246,0,0.313375197,0.288915419
SLC9A3R2,0.508256585,0.324355942,0.102519267,0.194025683,0.139248663,0.17268729,0.290559126,0.404629272,0.09731774,0.442448639,0.206209707,0.380228969
NTHL1,9.071593415,9.86207244,7.788089208,8.078415015,10.80717181,10.84803079,6.48847055,6.446957778,12.12016364,9.557124711,7.230068733,6.443550998
TSC2,2.762038854,2.849177149,1.817306285,1.868854074,1.911112689,2.100628344,2.413870773,3.247822024,2.006750715,2.812525635,3.403600169,2.159590498
PKD1,1.392698594,1.219375837,0.854281129,0.542028454,0.393449606,0.578901246,0.894530318,1.281353776,0.750350131,1.150255956,1.772636257,0.651889969
RAB26,0,0.057850864,0,0.046140888,0.049671699,0,0,0.252588359,0,0,0.147115044,0
TRAF7,17.79023575,14.94158037,13.98535006,10.19095876,11.19103721,11.30074627,15.26399381,21.39931347,15.16131916,13.92094671,18.79441388,16.447931
CASKIN1,0.479561685,0.366614746,0.309002717,0.038987444,0.167883428,0.468446164,0.10008829,0.396366975,0.337323548,0.68584208,0.3418445,0.09168367
MLST8,14.29962053,12.63533523,11.76523018,12.99881564,15.68017089,14.99629129,10.83943681,12.89650506,11.76766882,12.19763978,16.57387265,12.92672947
BRICD5,3.992088183,5.078767048,4.455380071,2.452488981,1.601894423,3.237368542,1.839284503,3.943642083,3.441511306,3.985709402,3.031149045,3.693678914
PGP,67.28660476,65.55362039,60.12339622,77.54268086,57.30507575,63.05745733,56.03488076,43.45647162,80.22513009,68.9939653,71.33876606,60.11542692
E4F1,6.690529711,6.418753042,4.903173728,5.84572329,6.698432728,7.086059211,6.214596384,6.261400184,5.221023805,6.922207397,7.075171964,5.608406982
DNASE1L2,0.572093338,0.459220895,0.082940611,0.156971553,0.563277977,0.139708268,0.436557614,0.69562946,0.944789366,0.920447586,0.542193367,0.615229188
ECI1,53.41470446,56.32255631,53.62369507,63.11434287,76.19816864,65.25633224,51.62436563,40.72450053,70.3187629,59.87754104,58.20251441,46.4128595
RNPS1,31.81077607,28.74633824,27.24698604,27.14793928,30.48538913,32.94857193,24.57061106,30.11749334,24.42539773,25.54460729,32.90446867,31.10294672
ABCA3,0.100523192,0,0,0.058840866,0.015835878,0.039277286,0.037763963,0.011503988,0.022134673,0.115010081,0.093803749,0.051889269
CCNF,12.33487281,11.42976819,11.00367783,5.285936396,6.405405383,8.818096219,10.34684713,14.0663628,9.938857673,8.340181398,13.63373339,11.32867171
TEDC2,8.905833515,8.623873266,9.595914791,7.059264845,7.469551498,8.484609402,7.228345464,8.414638941,6.718299858,8.923496748,8.624735439,9.222617501
NTN3,0,0,0,0,0,0,0,0,0,0.225966432,0,0
TBC1D24,0.57810095,0.707113481,0.342696233,0.352488729,0.217558221,0.326271941,0.476584125,0.507215366,0.509179039,0.514433037,0.479518192,0.431038244
AC093525.2,0,0,0,0,0,0,0,0,0,0,0,0
ATP6V0C,0.523686909,0.048041705,0,0,0,0.204619452,0.196735628,0.149828304,0.461252307,0,0.733021822,0.58569983
AC093525.1,0,0,0,0,0,0,0,0,0,0,0,0
AMDHD2,11.66123362,11.81858962,10.10722336,10.29400462,8.831414278,11.12767074,8.184513045,9.294378868,11.79024708,12.1032041,13.76984682,12.38204402
CEMP1,0,0,0,0,0,0,0,0,0,0,0,0
PDPK1,5.650632551,5.941219115,4.779963192,4.092442532,3.263202436,4.44658708,4.727065932,6.32696158,5.146123098,5.308753107,6.339896298,6.362379752
KCTD5,15.4144026,11.99441243,11.01407656,13.27567786,10.5876825,10.66545989,12.34421149,15.42223914,12.90491571,14.00763931,17.52518716,14.60323831
PRSS27,0.238484949,0.218780027,0.276599442,0.368378999,0.782700483,0.672987539,0.298642092,0.136462435,0.087521866,0.56844621,0.618176372,0.364752667
SRRM2,30.93344276,27.9381384,22.82533608,21.15370153,17.41119997,23.45226434,24.81464174,39.16667275,21.39380063,26.05642844,36.92365813,28.34240661
ELOB,134.9894931,152.4183579,179.3098797,177.6425821,158.8065881,161.2762271,139.6475881,95.34839493,211.5593205,146.5064781,150.4812136,131.6905167
PRSS33,0,0,0,0,0,0,0,0,0,0,0,0
PRSS41,0,0,0,0,0,0,0,0,0,0,0,0
PRSS21,1.276230587,1.170781488,0.370049212,0.525260174,1.130908688,0.467493553,0.599308532,1.049757882,1.185549748,0.912596511,0.744325836,1.303835482
ZG16B,0,0,0,0,0,0,0,0,0,0,0,0
PRSS22,9.103552074,8.713159258,7.394744398,6.035699794,6.523452753,7.126877525,4.876851213,5.998931966,7.887955516,8.460251379,13.87725672,12.07310603
FLYWCH2,14.77011928,15.23685798,17.13066917,14.29725272,15.52711853,14.5961876,14.30368906,12.23336577,15.62876568,20.38366207,19.70888929,16.56363739
FLYWCH1,5.451033955,4.932255116,3.858171803,2.515777245,2.436727551,2.767016916,3.55304217,4.516048251,3.970185818,3.704652421,5.347515648,4.729715968
KREMEN2,1.440519644,1.211371416,0.9049855,0.219584027,0.49641296,0.469043519,0.450971646,0.652549838,0.429534594,0.686716655,1.680285675,1.858961828
PKMYT1,18.21733441,16.5119742,14.9654914,14.01344779,15.28218806,17.23185199,13.04065276,16.74626847,15.18414833,15.84599705,21.2313252,18.56864105
PAQR4,1.13501913,0.823304218,1.530717528,0.927040612,1.205892483,1.443902811,1.685756899,1.827562499,1.336809135,0.905994618,1.262357959,2.021085845
AC004233.2,0.152179047,0.174506485,0.088250097,0.222693558,0.119867302,0,0.142924331,0.065308283,0.083772546,0.217637892,0.177508356,0.196384021
CLDN9,0.765349258,0.351055973,0.355066731,0.055999283,0.482275857,0.598087687,0.143760961,0.678802613,0.168525843,0.328367806,0.267821144,0.197533586
CLDN6,405.6846189,361.8187965,349.5551829,369.7119969,445.7238394,353.493812,332.374888,341.6848,383.124946,357.9316082,377.3354527,352.5503112
TNFRSF12A,53.14787351,53.04022638,51.10568841,82.06106981,84.5287608,83.43048141,39.47008537,37.91723051,67.06722116,63.56351366,61.59789687,50.65450235
HCFC1R1,31.20413844,28.8267665,30.15930125,34.44756981,34.02202915,30.26697241,24.78196195,22.39729262,35.56036413,34.52674047,27.52190875,25.33842662
THOC6,30.70449549,26.96808213,25.48582139,24.78043519,29.60016687,30.89918747,23.84615624,27.72954586,30.55436958,24.54961277,36.35624028,26.27055094
BICDL2,1.856665497,2.409112261,1.513197503,1.652217637,1.370218718,2.156750108,1.319596884,1.856797573,1.712657355,2.081179748,2.204718121,1.640497479
MMP25,0.076052641,0.069768759,0,0.111292806,0.01497615,0,0.12499817,0.043517751,0.041865969,0.135957748,0.088711156,0.065429609
IL32,1.124531552,0.493381876,0.311886678,0.858574229,1.039808689,0.382075338,0.413273564,0.937218296,1.238079386,0.664273711,0.855458623,0.42063348
ZSCAN10,0,0.04336636,0,0,0,0,0,0,0,0,0,0.040669263
ZNF205,6.767428362,7.690837839,5.935557589,4.72989648,4.906199534,5.985689809,6.798566922,6.858509579,8.006785763,8.907974982,9.307646826,8.515986577
ZNF213,1.193222613,1.072292652,0.706082957,0.587979429,0.796011534,1.403436011,0.937692752,1.261032025,0.938361729,1.393044651,1.675873937,1.382704444
OR1F1,0,0.305590126,0,0,0,0.650785435,0,0,0.183374723,0.952801134,0.194279315,0.716461167
ZNF200,3.170156652,2.092383496,3.16715215,2.633415179,2.562974897,3.147777454,3.606246975,3.340599682,2.361395891,3.291852945,3.185242796,2.88036882
MEFV,0,0,0,0,0,0,0,0.055889471,0,0,0,0
ZNF263,4.529556209,4.2071114,3.98267795,3.925795633,3.452143776,4.965225804,4.392006044,5.190138746,3.85522582,4.95940193,4.848674604,5.918185879
TIGD7,0.59812856,0.651590668,0.303502954,0.136762603,0.750862831,0.511231732,0.456424782,0.417120285,0.246946375,0.400973315,0.414249605,0.450259227
ZNF75A,1.906965967,2.249231253,2.29072647,2.363457254,2.214779946,2.623077742,2.613389918,2.883824138,2.228060879,1.781051556,2.655624511,2.921274219
OR2C1,0,0,0,0,0,0,0,0,0,0,0,0
AC025283.3,0,0,0,0,0.048654799,0,0,0,0,0,0.57641296,0
MTRNR2L4,0.089044607,0,0.206551305,0,0,0,0.08362939,0,0,0.127346576,0.207731118,0
ZSCAN32,0.019548542,0.143466682,0.090691104,0.157336634,0.107784989,0,0.238676154,0.022371572,0,0.139786112,0.045604564,0.067272008
AC025283.2,0,0,0,0,0,0,0,0,0,0,0,0
ZNF174,2.400365197,2.577380695,2.625808602,1.656515633,2.127040271,1.545389126,3.022929116,2.450453373,2.522613889,2.145541845,2.640807116,3.801628648
ZNF597,0.965692311,1.667579425,1.004731507,1.423551638,2.091786405,1.720151725,1.413796927,2.015272059,1.219554775,1.238908825,1.457727924,1.808221398
NAA60,10.07514992,9.038374323,8.364252794,7.845161077,10.06609043,7.438195102,8.346862089,9.090585739,7.881493691,9.100365031,10.88615527,10.48354029
C16orf90,0,0,0,0,0,0,0,0,0,0,0,0
CLUAP1,0.382282041,0.323009311,0.560056527,0.728715978,0.625998453,0.275152549,0.576343557,0.731065287,0.420882379,0.661816792,0.704069434,0.744318441
NLRC3,0.070399311,0.021527513,0,0,0,0,0.022039334,0.013427628,0.025835924,0.06712075,0,0.060565937
SLX4,1.744107216,1.717277067,1.546261679,0.521143364,1.086082029,1.052536168,1.483669682,1.79742342,1.256685697,1.514877278,2.002449632,1.29623512
DNASE1,1.233481695,1.173281413,1.133944365,0.548996661,0.837260206,0.5663545,1.686985558,1.597006224,1.195317257,0.772282566,1.186833909,1.05140845
TRAP1,16.8543026,12.48777357,11.48855193,10.2894798,11.20689329,12.49067288,12.98201086,17.25293989,9.815090831,11.22567256,16.87609668,16.69512148
CREBBP,5.119495882,4.036849109,3.230197356,2.823279087,2.456985669,3.393246169,3.286286306,6.018173179,3.623816904,4.272752182,5.410475767,4.34341402
ADCY9,2.938592391,2.667998285,1.871016222,1.612587951,1.2945333,1.094925446,2.197947986,3.384626885,2.484853194,2.491237374,2.871143672,2.332655899
SRL,0,0,0,0,0,0,0,0,0,0,0,0
TFAP4,3.460221142,2.451635335,2.336232576,2.108603974,2.230686759,2.220876644,2.172769582,2.801612165,2.140848029,2.53848168,3.175418479,1.758685851
GLIS2,3.791638525,2.624868059,3.644320235,1.721078866,1.064657138,1.028820563,2.637815805,3.716439283,3.401439034,4.317986434,5.282710631,3.337532303
PAM16,0.263359795,0.301999474,0.458174653,0.843044171,0.751974918,0.707452651,0.340097532,0.659294837,1.087320536,0.47080291,0.383993107,0.368182268
CORO7-PAM16,0,0,0,0,0,0,0,0,0,0,0,0
CORO7,0.954619355,0.761160256,0.972668019,1.18153837,0.913557061,0.836628972,0.586537529,0.867855701,1.159058383,1.416279885,1.342456148,1.427642374
VASN,7.324823349,4.975586623,3.469524568,4.684401849,5.637436956,4.587967735,4.332425621,5.071159474,5.694353705,5.23777466,8.967935954,4.882608806
DNAJA3,15.45445911,12.91549374,11.32336981,9.19719513,10.04080634,12.78791998,12.71199846,16.05475434,12.11689133,12.16963935,12.74684967,12.82808977
NMRAL1,13.8907324,12.25523416,11.45995172,14.5564924,13.40184815,13.97994077,12.65063981,13.72897779,12.36637496,13.97255552,15.40166965,12.57944752
HMOX2,16.56659305,14.32499032,15.99988449,18.4470613,21.45518837,20.88990361,16.23896227,15.77549442,17.55625634,16.17959569,18.38313597,14.6618215
CDIP1,0.110283457,0.168618731,0.12790888,0.107589999,0.086867283,0,0.069051071,0.262936738,0.121419158,0.157721181,0.17151932,0.094879065
C16orf96,0,0,0,0.030028388,0,0,0,0,0.090368291,0,0,0
UBALD1,19.03222063,14.67567235,11.76606182,14.27447862,14.05208123,12.91635557,11.42113109,11.83301634,13.22152528,13.98141543,18.10389033,17.30624916
MGRN1,6.072277566,5.535340934,4.006618304,4.066647182,4.891809341,5.189152516,4.621516079,6.312247828,4.868267822,5.357653271,6.420342955,5.257124079
NUDT16L1,19.0809934,18.13081878,14.6950067,16.8478499,19.9298807,19.86154348,12.50522241,14.10907347,17.66648753,17.74027712,17.12410576,17.03583901
ANKS3,2.033992499,2.46047047,1.908066247,1.422579638,1.641388304,1.733621926,1.966481122,2.150862618,2.447940682,3.25112507,3.442506989,2.925051969
C16orf71,0,0.030913434,0.078166538,0,0.371598934,0,0.063296815,0.144615206,0.037100298,0.120481458,0.039306511,0.072477064
ZNF500,4.84158875,3.862701728,3.236928921,3.125219046,3.631988518,3.484797458,3.134000076,3.589696127,2.872303377,3.904605576,4.826511226,3.371922249
SEPT12,0,0,0,0.218663865,0.176547412,0,0,0.064126514,0,0.267124604,0,0
SMIM22,0.089044607,0.081687258,0,0.1303048,0.350690092,0.52188412,0.08362939,0.152855482,0.588214492,0.127346576,0.207731118,0.153213716
ROGDI,6.965135419,7.13216487,6.12666054,5.532647007,6.207681192,6.699661999,4.961177895,6.142773332,6.402083089,6.366602692,6.981553525,6.377068528
GLYR1,22.96082753,21.40575029,20.79201323,15.83464173,14.15445474,17.37133113,19.22080111,28.68108168,17.10021254,20.63354434,25.67843339,17.63146751
UBN1,7.944828309,6.556178656,6.15013697,6.108447055,4.776545868,5.412760015,7.366887645,9.821833183,7.28247054,8.541364653,8.239887639,7.490190525
PPL,4.848157948,4.681659808,3.077845559,2.33749282,2.58067938,3.130603079,4.227397122,5.723495796,3.225090417,4.233122135,6.214663149,4.074376509
SEC14L5,0.024223653,0,0.084285178,0,0,0,0.0227505,0,0.026669598,0,0,0.020840093
NAGPA,3.704979836,2.611474916,2.687765806,2.585269575,2.478875038,3.2138761,2.821348188,2.799395967,3.071125354,2.229935149,4.772171666,2.756729356
ALG1,4.031825598,3.556436806,2.877654817,3.857714685,3.311475723,3.332470242,2.540603196,3.96336505,2.390194666,3.770135523,4.220550638,3.720656956
C16orf89,0,0,0,0.027769359,0,0,0,0,0,0,0,0
EEF2KMT,2.909208016,2.254704126,3.199630271,3.559928813,4.820060412,4.752626942,3.486019475,3.688094594,4.307430036,3.228040288,2.866862093,3.646393377
RBFOX1,0,0,0,0,0,0,0,0,0,0,0,0
TMEM114,0,0,0,0,0,0,0,0,0,0,0,0
METTL22,1.435145764,1.900738,2.006230274,2.559114292,2.605218652,1.931068193,1.981633557,1.653273832,2.145111023,2.242759273,2.172896687,1.954235936
ABAT,0.128814941,0.088628663,0.140064424,0.047125833,0.088781026,0.157286504,0.151226381,0.165844433,0.035455458,0.184223865,0.16903736,0.263202421
TMEM186,7.297516179,5.239217562,6.16385434,5.600636028,8.434646317,8.600534202,4.95404779,4.811109553,7.161070328,7.203451144,3.978502496,6.585285081
PMM2,2.247243619,2.249834849,2.796818145,2.815529656,2.0044886,2.104943994,2.226226398,2.601129108,3.649097024,2.406742015,2.250234767,2.083425964
CARHSP1,22.44997043,24.64693678,22.43240875,24.43354027,24.70777388,19.26398401,22.76247443,20.10608259,23.89602477,25.02550887,27.17109612,25.99424401
AC022167.5,0,0,0,0,0,0,0,0,0,0,0,0
USP7,16.05586341,15.98452252,14.48877444,13.06591366,10.92538037,11.98154865,15.31056944,20.98817595,14.5340058,14.58542572,16.822141,16.68422193
C16orf72,3.64197772,2.815192485,3.358595781,2.744317595,2.798624011,3.176222367,3.397286592,3.616533423,2.992328946,3.095448321,3.810089666,3.435114247
GRIN2A,0,0,0,0.00687581,0,0,0,0,0,0,0,0
ATF7IP2,4.001587459,4.774493071,4.868903248,3.601487263,6.835652801,4.892040971,5.16468733,4.143991603,4.675926322,5.125983633,4.624674549,5.670861322
EMP2,8.224563571,8.502577288,8.850195079,9.520456134,11.03573206,7.73507533,10.36116151,8.439131642,10.11507845,9.394402787,8.837770055,8.833083554
TEKT5,2.121418788,3.081381446,1.742827547,2.166620128,2.715348925,0.604405515,2.947099708,1.315045135,2.286966898,2.275450145,2.783831042,1.596961668
NUBP1,9.469973681,6.110708326,6.050209966,8.220866538,12.13707015,11.36710774,6.59517198,6.452012955,6.847709288,7.517747159,6.506021729,6.041361808
TVP23A,0.135935365,0.049881459,0,0.218815426,0.149901632,0.106227669,0.076601101,0.09333958,0.029932246,0.077762837,0.031712201,0
CIITA,0.022676196,0.034670942,0.008766763,0.094020089,0.044653558,0.036917659,0.035495251,0.060552087,0.049931779,0.048645325,0.026450515,0.058526355
DEXI,0.469469174,0.301475357,0.394762066,0.120225868,0.314319898,0.321011307,0.485010425,0.463391776,0.284280204,0.167852085,0.465468126,0.242336237
CLEC16A,1.72434366,1.770322736,1.386231009,1.448418198,1.431768409,1.544518026,1.713022168,2.318874185,1.638018505,1.833964507,2.069440078,2.115442276
RMI2,14.10427841,17.04051986,18.111996,15.55090208,15.75413441,14.05164371,14.74766993,16.69725892,14.69613096,14.24027141,14.0332036,17.46729169
SOCS1,9.784197639,10.17788671,6.281873822,8.756903393,9.32378731,9.813416776,7.835412641,5.49859865,12.02247976,12.99332148,15.28489266,13.71608257
TNP2,0,0,0,0,0,0,0,0,0,0,0,0
PRM3,0,0,0,0,0,0,0,0,0,0,0,0
PRM2,0,0,0,0,0,0,0.203528985,0,0,0,0,0
PRM1,0,0,0,0,0,0,0,0,0,0,0,0
AC099489.1,0.026090729,0,0,0,0,0,0,0.041055472,0.0287252,0.055970234,0.091300132,0.190794198
LITAF,30.09251941,34.50408444,31.37753123,34.07655944,33.94874144,32.4087288,29.83501631,28.90255496,31.37295079,34.92152675,33.6725984,36.53297791
SNN,3.552912089,3.520099299,3.296588764,2.82490342,2.294796521,4.442317966,3.870737841,3.361220668,3.02501853,2.777708742,3.895617027,4.136654683
TXNDC11,5.373671921,4.829064463,4.684965709,3.931822876,3.57043694,3.927911622,3.587743703,5.815013816,5.735159821,4.731316956,6.545248398,6.085479595
ZC3H7A,9.878099822,9.112770097,9.926664232,9.799083043,9.046932097,10.00651584,11.12034514,10.88591984,8.971393232,10.06813621,10.00922858,10.24377465
RSL1D1,52.2437431,52.55991591,55.07543013,50.89333204,44.20699097,49.5044365,51.69491015,51.60692226,51.21667612,52.17571147,54.90036686,51.20621267
GSPT1,34.75285081,33.46108969,31.44447369,28.87144351,27.8054467,29.57011391,34.21068911,33.83717335,29.04117702,31.59519695,33.42726087,33.65272966
NPIPB2,0.403926512,0.158807962,0.468481757,0.42220864,0.409065353,0.620029301,0.298070033,0.165092166,0.63530338,0.371361163,0.336541219,0.347506064
TNFRSF17,0,0.128741457,0,0,0,0,0,0,0,0,0,0
SNX29,1.055420556,0.891777876,0.821433589,0.787474421,0.776633596,0.976696568,0.939065228,1.20783521,0.642152376,0.923516288,0.890919748,0.716841656
CPPED1,2.843206392,3.673797514,3.045023045,3.018684334,2.69694959,1.985477709,2.999823885,2.748420462,2.770643873,2.595442633,3.020078545,2.664652118
SHISA9,0.262653093,0.14173604,0.125435933,0.146960205,0.170375641,0.271657258,0.232169352,0.225437376,0.136081922,0.265151748,0.288348384,0.152859159
ERCC4,0.955103403,0.918720952,0.91416043,0.949869627,0.766916948,1.123181812,0.992817277,1.055889293,0.837151129,1.259842989,1.211421091,0.861582663
MRTFB,1.632565034,1.736433214,1.125111547,0.990239454,1.09956088,1.229555796,1.822160213,2.5398401,1.573385653,1.773096356,1.733185247,2.011121794
PARN,12.96133465,12.69513575,12.91492438,11.74968971,10.7874417,9.303320852,14.57745006,15.78577608,12.25965897,10.21559587,14.45044403,14.87812873
BFAR,22.51311101,21.60138898,22.14175079,21.50679102,22.99809843,19.6406778,22.51675248,21.20502522,21.17534302,22.84124764,21.70683979,20.24259199
PLA2G10,0.281176699,0.064486088,0.163057079,0.411464262,0.830532179,0.823978332,0,0.281559067,0.619136162,0.804246119,0,0.483803885
NPIPA3,0.213030004,0.293142463,0,0.077935186,0,0.312138431,0,0.091422729,0,0,0.062121899,0.045818494
NPIPA2,0,0,0.063715581,0.241173381,0.38944282,0.214649818,0.206379531,0.031434566,0.181448518,0.15713212,0.64079522,0
NOMO1,10.50201493,9.745588925,10.42920809,8.828379755,7.889870156,9.218248744,11.07884621,13.1911733,7.139324092,7.673577721,10.53595523,10.45008908
NPIPA1,0.592916922,0.543926907,1.07527595,0.591582361,0.543446753,1.390017591,0.607482419,0.931451497,0.87829361,0.925043289,0.679029834,1.344804601
PDXDC1,16.59835953,15.81579909,11.69956199,10.67467726,10.42117533,11.87316876,14.87643317,17.08245834,13.18947542,13.52030885,13.76959291,16.51046309
NTAN1,2.193893105,2.602177611,3.238479403,2.091668116,2.723019402,0.995756866,2.164536508,2.130304537,2.781390503,3.454509706,2.791694972,2.516600207
RRN3,7.229475093,9.160314014,7.443500712,9.087756519,6.497335572,7.559743459,10.26450151,10.90891374,6.317691614,7.801632435,7.882336273,8.882911725
NPIPA5,0.361275061,0.189385459,0.119718224,0.151050696,0.853699656,0,0.290832208,0.354383368,1.193262754,0.295242983,0.301005123,0.488419119
MPV17L,0,0,0,0,0,0,0,0,0.028746711,0.056012149,0,0
AC140504.1,0,0,0,0,0,0,0,0,0,0,0,0
C16orf45,0,0,0,0,0.100528624,0,0,0,0,0,0.099246808,0
MARF1,1.918279679,1.779553817,1.408243303,1.782063439,1.629817667,1.698365816,2.179488061,2.581739684,1.748114141,1.438494981,2.078338514,2.200445876
NDE1,2.049447577,1.971505381,1.551645481,1.301688692,1.042564995,0.917557875,2.553048096,2.695593854,1.41024211,2.829233375,2.672785693,1.750936465
MYH11,0.00974271,0.013406571,0,0.021385717,0.011511102,0,0.00915021,0.089197337,0.010726465,0.083600845,0,0
FOPNL,19.9811853,22.09259403,18.0373454,17.02052638,19.43424458,18.71681773,22.30970502,21.02684528,18.6032161,20.83370811,18.90579061,24.24695165
ABCC1,4.908844051,5.74781744,4.804533327,3.05371665,2.789798705,4.309488261,4.931285649,5.836994256,4.116090764,4.398828128,6.293649559,5.621992746
ABCC6,0.538949867,0.45638668,0.240417096,0.63701126,0.35920599,0.182235398,0.584046712,0.533752198,0.296684748,0.533613953,0.79790815,0.570669981
NOMO3,0.805910733,0.904582228,0.824744832,0.402363711,0.70947564,0.592738583,1.032945269,1.893413996,0.480178481,0.786458224,1.94645614,1.509036591
PKD1P1,0.735111323,0.801956409,1.762800435,0.719580498,0.985911214,1.339108259,0.970300018,1.273273068,0.546850035,1.079728676,0.996514871,0.80335828
NPIPA7,0.167983509,0.4623114,0.389661027,1.147165887,0.176421397,0.765752883,0.210356867,0.833049648,0.246593846,0.160160362,0.130628918,0.433558728
XYLT1,1.447201443,1.033324517,1.008748972,0.928486832,0.488537685,0.598889377,1.037805468,1.456308241,0.722100464,0.836038836,1.205771158,1.091724306
NPIPA8,0,0,0,0,0,0,0,0,0,0,0,0
AC126755.2,0.181233694,0.14250787,0.090085,0.094718258,0.203932654,0,0.048632008,0.844438255,0.171028702,0.296217382,0.120799416,0.645950038
NOMO2,4.556253209,3.851756615,2.889713803,2.126836447,3.17089639,3.56051687,3.650832971,5.121823625,2.527206208,2.606438568,3.821140759,3.512966805
RPS15A,39.19478567,53.23945962,71.49180119,56.09297798,42.26141668,57.18278856,47.27979243,35.25758125,69.86889941,56.15495899,47.69139771,47.15957865
AC138811.2,0,0,0,0,0,0,0,0,0,0,0,0
ARL6IP1,111.3597784,108.4601124,105.0829483,99.17265189,101.435301,100.8355284,123.1374789,118.5763268,95.76977508,107.8466403,106.1324687,117.1421043
SMG1,3.453318992,3.395063022,2.765846599,2.193222631,2.182726005,3.414557585,3.980421723,4.826021099,2.479284399,3.311202087,3.785149847,3.526715858
TMC7,0.779195591,0.599933364,1.032829796,1.007897693,0.657590573,0.815501791,0.757945118,1.154459238,0.949788695,0.37808697,0.827737394,0.766122931
COQ7,4.569803821,4.174754228,4.681796159,6.130018547,6.329139011,4.9474699,4.452838757,3.99856832,4.842561467,4.329752679,4.353177003,4.537598983
ITPRIPL2,4.607783149,4.546269226,3.852223483,4.706122499,3.297212751,5.108665661,5.773384172,4.935328224,4.434562759,5.534218604,5.23943111,4.689873907
SYT17,1.363322786,1.938073008,1.146677599,1.195500735,1.35256209,0.528622873,1.270638638,1.566156971,1.340571884,1.90509667,1.784467623,1.629516693
CLEC19A,0,0,0,0,0,0,0,0,0,0,0,0
TMC5,2.073793605,2.397756778,2.049423179,1.95730325,1.652801908,2.085658904,2.500862805,2.724348699,2.067031545,1.86022014,2.690918941,3.01929041
GDE1,14.10506099,14.47151934,15.04068623,13.20599022,16.87515003,12.42460806,15.08253021,14.84087351,13.55390846,14.96405898,14.19413651,16.32246503
CCP110,2.219942989,2.412601198,2.565761493,2.167611747,1.712032928,2.342269308,2.753280391,3.390321127,2.248229794,2.245616615,3.02251644,3.194193268
VPS35L,1.228892161,1.687347463,1.490502302,1.016696301,0.923678995,0.910113469,1.614311809,1.70969021,1.397192602,1.125714005,1.920614239,1.229992245
KNOP1,4.629470546,4.284049897,4.689387959,4.437515623,3.439501181,5.01585264,4.205531409,3.551291814,5.152567451,4.698171422,4.279927501,3.939345547
IQCK,0.251386498,0.172961685,0.072890727,0.229918945,0.148507737,0.184169802,0.236098515,0.017980597,0.034596233,0.044939849,0.238247996,0.12165347
GPRC5B,0.588332825,0.431777259,0.272943902,0.301331072,0.481950337,0.551708306,0.618859996,0.639629997,0.673648375,0.336560173,0.494105305,0.222707983
GPR139,0,0,0,0,0,0,0,0,0,0,0,0
GP2,0,0,0,0,0,0,0,0,0,0,0,0
UMOD,0,0,0,0,0,0,0,0,0,0,0,0.039595566
PDILT,0,0,0,0,0,0,0,0,0,0,0,0
ACSM5,0,0,0,0,0,0,0,0,0,0.056619901,0,0
ACSM2A,0,0,0,0.014011782,0,0,0,0,0.021083729,0.013693682,0,0
ACSM2B,0.038464476,0,0,0,0,0,0,0,0,0.068762156,0,0
